dataset_id,stratum,base_seed,lambda,n_samples,n_variables,mechanism,noise,edge_count,cdfm_f1,lingam_f1,cdfm_precision,lingam_precision,cdfm_recall,lingam_recall,cdfm_shd,lingam_shd,cdfm_runtime_sec,lingam_runtime_sec,feature_runtime_sec,cdfm_threshold,winner,winner_margin,mean_abs_skewness,mean_abs_excess_kurtosis,mean_abs_pearson_correlation,mean_abs_spearman_correlation,nonlinearity_gain_median,nonlinearity_gain_mean,nonlinearity_gain_max,router_defer_probability,router_prediction,router_target,selected_solver,hybrid_f1,oracle_f1,raw_prediction_path
router_ood_tanh_seed_1004_lambda_0p00,router_ood_tanh,1004,0.0,1000,10,tanh_additive,laplace,7,0.75,1.0,0.6666666666666666,1.0,0.8571428571428571,1.0,4,0,2.3256279999914113,0.24410270000225864,0.21253150000120513,0.8430882732690931,lingam,0.25,0.16242506543184904,1.9354710251465992,0.21522391438512822,0.21153808993808995,-0.005523897167317542,-0.0075326601829211175,0.018318096746964736,0.9610443507803325,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1004_lambda_0p00.npz
router_ood_tanh_seed_1004_lambda_0p25,router_ood_tanh,1004,0.25,1000,10,tanh_additive,laplace,7,0.7999999999999999,1.0,0.75,1.0,0.8571428571428571,1.0,3,0,2.360496199980844,0.2300814000191167,0.30095500001334585,0.8291737205676102,lingam,0.20000000000000007,0.19064609926236178,1.7638522322853654,0.2119698427586671,0.21776640363307026,0.004838154580522186,0.006420778043590246,0.04441760534087145,0.9029032319173612,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1004_lambda_0p25.npz
router_ood_tanh_seed_1004_lambda_0p50,router_ood_tanh,1004,0.5,1000,10,tanh_additive,laplace,7,0.8750000000000001,0.9333333333333333,0.7777777777777778,0.875,1.0,1.0,2,1,3.0039387000142597,0.3616543999814894,0.25329880000208504,0.810614066635714,lingam,0.05833333333333324,0.21355666460029918,1.651661411400498,0.2088460688298234,0.2220181945515279,0.029791690405747636,0.030751709674658435,0.07876443394170397,0.7287204058030969,1,1,DirectLiNGAM,0.9333333333333333,0.9333333333333333,results/synthetic/raw_predictions/router_ood_tanh_seed_1004_lambda_0p50.npz
router_ood_tanh_seed_1004_lambda_0p75,router_ood_tanh,1004,0.75,1000,10,tanh_additive,laplace,7,0.8750000000000001,0.6666666666666665,0.7777777777777778,0.5454545454545454,1.0,0.8571428571428571,2,5,3.03400120002334,0.23276349998195656,0.19711919999099337,0.7783671009810242,cdfm,0.2083333333333336,0.22856226951248618,1.5784804571296172,0.20566114156664525,0.224102828369495,0.04850210563685462,0.06004614526218981,0.15013716566926252,0.4127893436054587,0,0,CDFM,0.8750000000000001,0.8750000000000001,results/synthetic/raw_predictions/router_ood_tanh_seed_1004_lambda_0p75.npz
router_ood_tanh_seed_1004_lambda_1p00,router_ood_tanh,1004,1.0,1000,10,tanh_additive,laplace,7,0.8235294117647058,0.4444444444444444,0.7,0.36363636363636365,1.0,0.5714285714285714,3,7,2.843262299982598,0.27152049998403527,0.18810440000379458,0.7192157828503566,cdfm,0.3790849673202614,0.23764455274849308,1.5278376393952007,0.20233489527493217,0.22443682683682684,0.07246478356940492,0.08970362479574454,0.229454033442737,0.13711313406190612,0,0,CDFM,0.8235294117647058,0.8235294117647058,results/synthetic/raw_predictions/router_ood_tanh_seed_1004_lambda_1p00.npz
router_ood_tanh_seed_1005_lambda_0p00,router_ood_tanh,1005,0.0,1000,10,tanh_additive,laplace,12,0.8,1.0,0.6666666666666666,1.0,1.0,1.0,6,0,2.5832956999947783,0.29117110001971014,0.21880100000998937,0.7294809814395531,lingam,0.19999999999999996,0.1608965669578355,1.7845228948795686,0.21415000948087054,0.20994925714925716,-0.01591729924524109,-0.023199928436953985,0.018915606658627213,0.9593038661353941,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1005_lambda_0p00.npz
router_ood_tanh_seed_1005_lambda_0p25,router_ood_tanh,1005,0.25,1000,10,tanh_additive,laplace,12,0.7857142857142857,1.0,0.6875,1.0,0.9166666666666666,1.0,6,0,2.599400000006426,0.2694138000078965,0.20210950000910088,0.7327907013361384,lingam,0.2142857142857143,0.1675339061549984,1.5977424225404788,0.21095853594319622,0.21326432126432132,-0.006284271302695077,-0.008765740058583858,0.042802811091783355,0.9223477210505202,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1005_lambda_0p25.npz
router_ood_tanh_seed_1005_lambda_0p50,router_ood_tanh,1005,0.5,1000,10,tanh_additive,laplace,12,0.7857142857142857,1.0,0.6875,1.0,0.9166666666666666,1.0,6,0,2.868673899996793,0.28212090002489276,0.20262339999317192,0.7274819414835443,lingam,0.2142857142857143,0.19187296785915003,1.4870020913963957,0.20603888323909342,0.21416318536318535,0.017136844580768973,0.01329826472024967,0.0564117871242617,0.807812847356574,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1005_lambda_0p50.npz
router_ood_tanh_seed_1005_lambda_0p75,router_ood_tanh,1005,0.75,1000,10,tanh_additive,laplace,12,0.8,0.8,0.7692307692307693,0.7692307692307693,0.8333333333333334,0.8333333333333334,5,3,2.5681943999952637,0.24475740001071244,0.20412680000299588,0.7257525732910318,tie,0.0,0.2097157430791154,1.423225829614967,0.1994808875587459,0.2122873514873515,0.030015759974565594,0.036577373109032925,0.09287265936696212,0.6246428219992132,1,0,DirectLiNGAM,0.8,0.8,results/synthetic/raw_predictions/router_ood_tanh_seed_1005_lambda_0p75.npz
router_ood_tanh_seed_1005_lambda_1p00,router_ood_tanh,1005,1.0,1000,10,tanh_additive,laplace,12,0.8,0.64,0.7692307692307693,0.6153846153846154,0.8333333333333334,0.6666666666666666,5,5,2.6954045000020415,0.2513663000136148,0.1976587999961339,0.6836936691234446,cdfm,0.16000000000000003,0.2212059760771768,1.378067054816758,0.19095014157871376,0.20771539758206423,0.05096787081780073,0.060551440927091395,0.1618361335155718,0.2777492732279601,0,0,CDFM,0.8,0.8,results/synthetic/raw_predictions/router_ood_tanh_seed_1005_lambda_1p00.npz
router_ood_tanh_seed_1006_lambda_0p00,router_ood_tanh,1006,0.0,1000,10,tanh_additive,laplace,12,0.9090909090909091,0.9600000000000001,1.0,0.9230769230769231,0.8333333333333334,1.0,2,1,2.7056240999954753,0.26167700000223704,0.2292668999871239,0.7949039073720825,lingam,0.050909090909091015,0.07118544162031325,1.3673344247571566,0.18978088410520805,0.18067898734565402,-0.01264714231677505,-0.01491706874739428,0.008113955167073172,0.9706359312310144,1,1,DirectLiNGAM,0.9600000000000001,0.9600000000000001,results/synthetic/raw_predictions/router_ood_tanh_seed_1006_lambda_0p00.npz
router_ood_tanh_seed_1006_lambda_0p25,router_ood_tanh,1006,0.25,1000,10,tanh_additive,laplace,12,0.9090909090909091,0.9600000000000001,1.0,0.9230769230769231,0.8333333333333334,1.0,2,1,3.3044395000033546,0.24417459999676794,0.26497260000905953,0.7716413700919834,lingam,0.050909090909091015,0.07507185124067019,1.2272745441703259,0.18217193170847004,0.1807749503749504,-0.004465686610359071,-0.008269991570298079,0.016042652052617463,0.9510273390312065,1,1,DirectLiNGAM,0.9600000000000001,0.9600000000000001,results/synthetic/raw_predictions/router_ood_tanh_seed_1006_lambda_0p25.npz
router_ood_tanh_seed_1006_lambda_0p50,router_ood_tanh,1006,0.5,1000,10,tanh_additive,laplace,12,1.0,1.0,1.0,1.0,1.0,1.0,0,0,3.1802267000020947,0.28412440000101924,0.2579572999966331,0.7538510856666539,tie,0.0,0.1130942322284989,1.13774233612829,0.1747341767975883,0.17945550745550745,0.010165611771796507,0.008407527481145347,0.04718431022405326,0.8455765246816384,1,0,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1006_lambda_0p50.npz
router_ood_tanh_seed_1006_lambda_0p75,router_ood_tanh,1006,0.75,1000,10,tanh_additive,laplace,12,0.888888888888889,0.7199999999999999,0.8,0.6923076923076923,1.0,0.75,3,4,3.195047599991085,0.29227020000689663,0.2517488999874331,0.7044942708976089,cdfm,0.1688888888888891,0.14634733156046115,1.07862739512243,0.16796083626557992,0.17700410927077595,0.029434093797016718,0.03067554779118243,0.1006512190909424,0.5483873521553091,1,0,DirectLiNGAM,0.7199999999999999,0.888888888888889,results/synthetic/raw_predictions/router_ood_tanh_seed_1006_lambda_0p75.npz
router_ood_tanh_seed_1006_lambda_1p00,router_ood_tanh,1006,1.0,1000,10,tanh_additive,laplace,12,0.7407407407407408,0.24242424242424246,0.6666666666666666,0.19047619047619047,0.8333333333333334,0.3333333333333333,5,17,2.979937500000233,0.27406940000946634,0.1919532000028994,0.6721803441027319,cdfm,0.4983164983164984,0.17079575068356906,1.0415912233028757,0.16062173338124988,0.17312032512032513,0.04306458520953244,0.05727244965480135,0.16487233307665514,0.24444505555020346,0,0,CDFM,0.7407407407407408,0.7407407407407408,results/synthetic/raw_predictions/router_ood_tanh_seed_1006_lambda_1p00.npz
router_ood_tanh_seed_1007_lambda_0p00,router_ood_tanh,1007,0.0,1000,10,tanh_additive,laplace,8,0.8,0.9411764705882353,0.6666666666666666,0.8888888888888888,1.0,1.0,4,1,2.8656607999873813,0.2960927000094671,0.25944009999511763,0.7807877646912843,lingam,0.14117647058823524,0.11990536137610201,1.329375434759772,0.23017974374992925,0.22664490477823812,-0.009360377445475972,-0.0066674018244358285,0.03807211673413572,0.9644439469332845,1,1,DirectLiNGAM,0.9411764705882353,0.9411764705882353,results/synthetic/raw_predictions/router_ood_tanh_seed_1007_lambda_0p00.npz
router_ood_tanh_seed_1007_lambda_0p25,router_ood_tanh,1007,0.25,1000,10,tanh_additive,laplace,8,0.8421052631578948,0.9411764705882353,0.7272727272727273,0.8888888888888888,1.0,1.0,3,1,2.9027637999970466,0.28701950001413934,0.19155199997476302,0.7699111710908065,lingam,0.09907120743034048,0.1126010429900512,1.215942520780617,0.22394872389191092,0.23069736723070058,0.001298283318380931,0.007229637285998379,0.049704485531088805,0.9499681318462299,1,1,DirectLiNGAM,0.9411764705882353,0.9411764705882353,results/synthetic/raw_predictions/router_ood_tanh_seed_1007_lambda_0p25.npz
router_ood_tanh_seed_1007_lambda_0p50,router_ood_tanh,1007,0.5,1000,10,tanh_additive,laplace,8,0.8,0.9411764705882353,0.6666666666666666,0.8888888888888888,1.0,1.0,4,1,2.5885593999992125,0.2704164999886416,0.19575449998956174,0.762060721259407,lingam,0.14117647058823524,0.12233361093748644,1.1417469422251916,0.2185604195901037,0.2319555116888451,0.02536877988641356,0.026982916613591822,0.07977814280136136,0.8683261321168984,1,1,DirectLiNGAM,0.9411764705882353,0.9411764705882353,results/synthetic/raw_predictions/router_ood_tanh_seed_1007_lambda_0p50.npz
router_ood_tanh_seed_1007_lambda_0p75,router_ood_tanh,1007,0.75,1000,10,tanh_additive,laplace,8,0.8,0.823529411764706,0.6666666666666666,0.7777777777777778,1.0,0.875,4,2,2.709169399982784,0.3359665000170935,0.20229879999533296,0.755587426813174,lingam,0.02352941176470591,0.12788259189401463,1.1040464533301777,0.2137501188069803,0.2315369504702839,0.04066755839625065,0.05070009272881796,0.10952527133953203,0.7672743472869015,1,0,DirectLiNGAM,0.823529411764706,0.823529411764706,results/synthetic/raw_predictions/router_ood_tanh_seed_1007_lambda_0p75.npz
router_ood_tanh_seed_1007_lambda_1p00,router_ood_tanh,1007,1.0,1000,10,tanh_additive,laplace,8,0.7272727272727273,0.5,0.5714285714285714,0.4166666666666667,1.0,0.625,6,7,2.927099599997746,0.24845539999660105,0.19433460000436753,0.7197032821362541,cdfm,0.2272727272727273,0.13245244434798048,1.072985498841056,0.20901822665211994,0.22971522038188708,0.06373021946650702,0.07829852287760344,0.17094695739330193,0.4916255805307791,0,0,CDFM,0.7272727272727273,0.7272727272727273,results/synthetic/raw_predictions/router_ood_tanh_seed_1007_lambda_1p00.npz
router_ood_tanh_seed_1008_lambda_0p00,router_ood_tanh,1008,0.0,1000,10,tanh_additive,laplace,8,0.8421052631578948,1.0,0.7272727272727273,1.0,1.0,1.0,3,0,2.3657660000026226,0.2558085999917239,0.20014160001301207,0.786691336139663,lingam,0.1578947368421052,0.3201049326457551,2.53941559460988,0.15882569377195696,0.15790246456913126,-0.010884171076681368,-0.014667628679484578,0.005388983953907245,0.7252509076603219,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1008_lambda_0p00.npz
router_ood_tanh_seed_1008_lambda_0p25,router_ood_tanh,1008,0.25,1000,10,tanh_additive,laplace,8,0.8421052631578948,1.0,0.7272727272727273,1.0,1.0,1.0,3,0,2.537424399983138,0.24768509998102672,0.2009509000054095,0.7752227768119783,lingam,0.1578947368421052,0.3110013657063074,2.394822459816741,0.15444180279955277,0.1585631505631506,-0.00796019354502526,-0.007733717122429115,0.027852218476243,0.6488387287623031,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1008_lambda_0p25.npz
router_ood_tanh_seed_1008_lambda_0p50,router_ood_tanh,1008,0.5,1000,10,tanh_additive,laplace,8,0.761904761904762,1.0,0.6153846153846154,1.0,1.0,1.0,5,0,2.4138808000134304,0.23749349999707192,0.19898330001160502,0.7492561148962152,lingam,0.23809523809523803,0.3345408271446239,2.3063413159299975,0.14942566759001047,0.15785733225733228,0.008901368557491667,0.013665173663176974,0.05707267360092697,0.39618060436445673,0,1,CDFM,0.761904761904762,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1008_lambda_0p50.npz
router_ood_tanh_seed_1008_lambda_0p75,router_ood_tanh,1008,0.75,1000,10,tanh_additive,laplace,8,0.8,1.0,0.6666666666666666,1.0,1.0,1.0,4,0,2.3524695999803953,0.23088089999509975,0.19472540001152083,0.7686674763649037,lingam,0.19999999999999996,0.35647884945237035,2.2548653880381586,0.1438494877954206,0.15579428912762247,0.029065605757044963,0.03533836662228659,0.12210318390564569,0.12716274352035845,0,1,CDFM,0.8,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1008_lambda_0p75.npz
router_ood_tanh_seed_1008_lambda_1p00,router_ood_tanh,1008,1.0,1000,10,tanh_additive,laplace,8,0.8421052631578948,0.0,0.7272727272727273,0.0,1.0,0.0,3,14,2.3128312999906484,0.2327542999992147,0.2113656000001356,0.7415517574049225,cdfm,0.8421052631578948,0.3766937234078301,2.223937320890113,0.13754797147776948,0.15238526625193297,0.04610399440158611,0.05720149240310455,0.19736873743403924,0.030975175591418165,0,0,CDFM,0.8421052631578948,0.8421052631578948,results/synthetic/raw_predictions/router_ood_tanh_seed_1008_lambda_1p00.npz
router_ood_tanh_seed_1009_lambda_0p00,router_ood_tanh,1009,0.0,1000,10,tanh_additive,laplace,15,0.5714285714285715,1.0,0.6153846153846154,1.0,0.5333333333333333,1.0,10,0,2.3213288000260945,0.2259947000129614,0.2112409999826923,0.6818993660020565,lingam,0.4285714285714285,0.06655002602650247,1.4746464254876925,0.23745033678534158,0.23257283737283738,-0.016522870022485304,-0.02143441916324546,0.008361522434256965,0.9905036744924957,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1009_lambda_0p00.npz
router_ood_tanh_seed_1009_lambda_0p25,router_ood_tanh,1009,0.25,1000,10,tanh_additive,laplace,15,0.5625,1.0,0.5294117647058824,1.0,0.6,1.0,12,0,2.340897100017173,0.23128839998389594,0.19376650001504458,0.6756690347485795,lingam,0.4375,0.08570114531663177,1.249591925238512,0.23548511446649661,0.23809838316504994,-0.0016675544541704672,-0.006963756588769779,0.030611478086365832,0.9752957608239596,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1009_lambda_0p25.npz
router_ood_tanh_seed_1009_lambda_0p50,router_ood_tanh,1009,0.5,1000,10,tanh_additive,laplace,15,0.6666666666666667,1.0,0.5416666666666666,1.0,0.8666666666666667,1.0,10,0,2.350000100006582,0.2568047000095248,0.19137149999733083,0.6332057145794303,lingam,0.33333333333333326,0.10402547782246412,1.1346989206598355,0.23280868704405344,0.2414857708191042,0.006580232696092049,0.009488451869448177,0.07422896323847823,0.9396188468677208,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1009_lambda_0p50.npz
router_ood_tanh_seed_1009_lambda_0p75,router_ood_tanh,1009,0.75,1000,10,tanh_additive,laplace,15,0.5853658536585367,0.6285714285714286,0.46153846153846156,0.55,0.8,0.7333333333333333,14,10,2.38266420000582,0.24037030001636595,0.22219529998255894,0.5651373550402271,lingam,0.0432055749128919,0.12032780687918296,1.070630338645002,0.2299828748144485,0.24337820294336104,0.02323442292579079,0.031358058189281716,0.13617337471516447,0.8163510267068591,1,1,DirectLiNGAM,0.6285714285714286,0.6285714285714286,results/synthetic/raw_predictions/router_ood_tanh_seed_1009_lambda_0p75.npz
router_ood_tanh_seed_1009_lambda_1p00,router_ood_tanh,1009,1.0,1000,10,tanh_additive,laplace,15,0.5789473684210527,0.1951219512195122,0.4782608695652174,0.15384615384615385,0.7333333333333333,0.26666666666666666,13,22,2.7174546999740414,0.26208720001159236,0.1963938999979291,0.5978720236720894,cdfm,0.38382541720154045,0.13457150320403807,1.016566245135931,0.228764668477358,0.24527756581089916,0.03321198977648535,0.049185610817386705,0.20601198448678607,0.5838983025838561,1,0,DirectLiNGAM,0.1951219512195122,0.5789473684210527,results/synthetic/raw_predictions/router_ood_tanh_seed_1009_lambda_1p00.npz
router_ood_tanh_seed_1010_lambda_0p00,router_ood_tanh,1010,0.0,1000,10,tanh_additive,laplace,7,0.75,0.9333333333333333,0.6666666666666666,0.875,0.8571428571428571,1.0,4,1,2.405394700006582,0.26343970000743866,0.19991230001323856,0.8122103122342025,lingam,0.18333333333333335,0.1492745491694763,2.3190505243337256,0.21314907092205992,0.20009960276626942,-0.019779000664326266,-0.024472384816054796,0.0018244740974917527,0.9830576079463924,1,1,DirectLiNGAM,0.9333333333333333,0.9333333333333333,results/synthetic/raw_predictions/router_ood_tanh_seed_1010_lambda_0p00.npz
router_ood_tanh_seed_1010_lambda_0p25,router_ood_tanh,1010,0.25,1000,10,tanh_additive,laplace,7,0.75,0.9333333333333333,0.6666666666666666,0.875,0.8571428571428571,1.0,4,1,2.4577101999893785,0.23113510000985116,0.19458370000938885,0.8115815905810659,lingam,0.18333333333333335,0.17439878695819191,2.056291905871027,0.20810231803036983,0.20426964746964754,-0.014007053443254189,-0.012943546124777175,0.016551357309563457,0.96192418605556,1,1,DirectLiNGAM,0.9333333333333333,0.9333333333333333,results/synthetic/raw_predictions/router_ood_tanh_seed_1010_lambda_0p25.npz
router_ood_tanh_seed_1010_lambda_0p50,router_ood_tanh,1010,0.5,1000,10,tanh_additive,laplace,7,0.7368421052631579,0.8750000000000001,0.5833333333333334,0.7777777777777778,1.0,1.0,5,2,2.3320374000177253,0.25757650000741705,0.2063684999884572,0.7937507401144714,lingam,0.13815789473684226,0.1949771891381019,1.897969893641958,0.20285780521425395,0.20582504262504264,0.009604762091600043,0.004447864494760449,0.055272993275776706,0.8628648486138546,1,1,DirectLiNGAM,0.8750000000000001,0.8750000000000001,results/synthetic/raw_predictions/router_ood_tanh_seed_1010_lambda_0p50.npz
router_ood_tanh_seed_1010_lambda_0p75,router_ood_tanh,1010,0.75,1000,10,tanh_additive,laplace,7,0.8235294117647058,0.6250000000000001,0.7,0.5555555555555556,1.0,0.7142857142857143,3,4,2.2603613999963272,0.24669729999732226,0.18695589998969808,0.7768102301054983,cdfm,0.19852941176470573,0.21177757235815092,1.8058649425048592,0.19745139983573554,0.20521133641133646,0.028523271687819304,0.03902240032801527,0.1175270402571751,0.6381760473667935,1,0,DirectLiNGAM,0.6250000000000001,0.8235294117647058,results/synthetic/raw_predictions/router_ood_tanh_seed_1010_lambda_0p75.npz
router_ood_tanh_seed_1010_lambda_1p00,router_ood_tanh,1010,1.0,1000,10,tanh_additive,laplace,7,0.7368421052631579,0.588235294117647,0.5833333333333334,0.5,1.0,0.7142857142857143,5,5,2.210830800002441,0.2559138000069652,0.19463919999543577,0.7372098456019783,cdfm,0.1486068111455109,0.22417085101260362,1.7494101337933348,0.1912398404809426,0.20245945739279073,0.05390811698214586,0.07260636700113249,0.19307340121980357,0.2733748933449592,0,0,CDFM,0.7368421052631579,0.7368421052631579,results/synthetic/raw_predictions/router_ood_tanh_seed_1010_lambda_1p00.npz
router_ood_tanh_seed_1011_lambda_0p00,router_ood_tanh,1011,0.0,1000,10,tanh_additive,laplace,5,0.9090909090909091,1.0,0.8333333333333334,1.0,1.0,1.0,1,0,2.263009599992074,0.22493749999557622,0.19451559998560697,0.6398508439718358,lingam,0.09090909090909094,0.13685799863540402,2.6465308164251153,0.08913051179208108,0.08562926002926002,-0.010857306398864529,-0.017135575591077083,0.00022914747658260692,0.8878026740993502,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1011_lambda_0p00.npz
router_ood_tanh_seed_1011_lambda_0p25,router_ood_tanh,1011,0.25,1000,10,tanh_additive,laplace,5,0.9090909090909091,1.0,0.8333333333333334,1.0,1.0,1.0,1,0,2.335777899977984,0.24074969999492168,0.19761609999113716,0.6577557433175706,lingam,0.09090909090909094,0.1381977843884634,2.4559001140222056,0.08683305156230672,0.0864859536859537,-0.006635465569217314,-0.006088832668931077,0.04111055060271824,0.7940747361323388,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1011_lambda_0p25.npz
router_ood_tanh_seed_1011_lambda_0p50,router_ood_tanh,1011,0.5,1000,10,tanh_additive,laplace,5,0.9090909090909091,1.0,0.8333333333333334,1.0,1.0,1.0,1,0,2.326914900011616,0.2266883999982383,0.20269430000917055,0.6132154921953971,lingam,0.09090909090909094,0.13677446791750372,2.3275644954526697,0.08449600079706622,0.08714464234464234,-0.004651277090784095,0.001240126982935573,0.05420388435737144,0.7462763763816496,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1011_lambda_0p50.npz
router_ood_tanh_seed_1011_lambda_0p75,router_ood_tanh,1011,0.75,1000,10,tanh_additive,laplace,5,0.8000000000000002,0.6666666666666665,0.8,0.75,0.8,0.6,1,2,2.3104138000053354,0.23779640000429936,0.19754649998503737,0.5206213221518698,cdfm,0.13333333333333364,0.13388542858383973,2.2493491585308387,0.08213661561172199,0.08737057963724632,-0.0026434504711336506,0.01122015429613631,0.10044037684286486,0.6239119532833827,1,0,DirectLiNGAM,0.6666666666666665,0.8000000000000002,results/synthetic/raw_predictions/router_ood_tanh_seed_1011_lambda_0p75.npz
router_ood_tanh_seed_1011_lambda_1p00,router_ood_tanh,1011,1.0,1000,10,tanh_additive,laplace,5,0.8000000000000002,0.20000000000000004,0.8,0.2,0.8,0.2,1,4,2.3701414999959525,0.22525150000001304,0.2238251999951899,0.5395516860406467,cdfm,0.6000000000000001,0.13150142616576563,2.1992521012239097,0.07976225727803107,0.08724367444367445,-0.0019463175727910695,0.02396828965865765,0.16232666439354804,0.45759440713389926,0,0,CDFM,0.8000000000000002,0.8000000000000002,results/synthetic/raw_predictions/router_ood_tanh_seed_1011_lambda_1p00.npz
router_ood_tanh_seed_1012_lambda_0p00,router_ood_tanh,1012,0.0,1000,10,tanh_additive,laplace,10,0.9473684210526316,1.0,1.0,1.0,0.9,1.0,1,0,2.350704800017411,0.2516392999968957,0.21019250000244938,0.7831599555065822,lingam,0.05263157894736836,0.13905637920725922,1.7428394340582076,0.20878115138419745,0.2055512050178717,-0.010254063519569926,-0.007671699012045384,0.02980164887498382,0.9598555777441105,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1012_lambda_0p00.npz
router_ood_tanh_seed_1012_lambda_0p25,router_ood_tanh,1012,0.25,1000,10,tanh_additive,laplace,10,0.8421052631578948,1.0,0.8888888888888888,1.0,0.8,1.0,3,0,2.6243633000121918,0.24420969997299835,0.21484440000494942,0.7620474285831382,lingam,0.1578947368421052,0.13873857801454484,1.595375676789121,0.20360225218676134,0.20957327437327442,-0.001978294447608529,0.004690811887332368,0.0478852103263288,0.9358142381472596,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1012_lambda_0p25.npz
router_ood_tanh_seed_1012_lambda_0p50,router_ood_tanh,1012,0.5,1000,10,tanh_additive,laplace,10,0.8421052631578948,1.0,0.8888888888888888,1.0,0.8,1.0,3,0,2.414541299978737,0.26432719998410903,0.20734579997952096,0.7499561724311349,lingam,0.1578947368421052,0.14246472722747683,1.4994124253605932,0.19812480668255494,0.21106040577000432,0.025636835556704873,0.023316995638837594,0.07987526696660564,0.8245898948826931,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1012_lambda_0p50.npz
router_ood_tanh_seed_1012_lambda_0p75,router_ood_tanh,1012,0.75,1000,10,tanh_additive,laplace,10,0.8421052631578948,0.761904761904762,0.8888888888888888,0.7272727272727273,0.8,0.8,3,3,2.5494476000021677,0.22599420000915416,0.19921680001425557,0.7272913358869579,cdfm,0.08020050125313283,0.14506456247475982,1.4341321108087839,0.19222589027933498,0.2106251716918384,0.04228498797214218,0.04276752907302652,0.12687579207174826,0.6377410926632131,1,0,DirectLiNGAM,0.761904761904762,0.8421052631578948,results/synthetic/raw_predictions/router_ood_tanh_seed_1012_lambda_0p75.npz
router_ood_tanh_seed_1012_lambda_1p00,router_ood_tanh,1012,1.0,1000,10,tanh_additive,laplace,10,0.6363636363636365,0.45454545454545453,0.5833333333333334,0.4166666666666667,0.7,0.5,7,7,2.4634728000091854,0.24063960000057705,0.2272194999968633,0.6906275442886046,cdfm,0.18181818181818193,0.1461792915557727,1.3827187170040738,0.18569207715943786,0.20876200022866695,0.057002589079202456,0.06513601469359177,0.19866485858171753,0.3509593076035275,0,0,CDFM,0.6363636363636365,0.6363636363636365,results/synthetic/raw_predictions/router_ood_tanh_seed_1012_lambda_1p00.npz
router_ood_tanh_seed_1013_lambda_0p00,router_ood_tanh,1013,0.0,1000,10,tanh_additive,laplace,13,0.7407407407407408,1.0,0.7142857142857143,1.0,0.7692307692307693,1.0,6,0,2.41284319999977,0.24513230001321062,0.21956669999053702,0.7164697833935241,lingam,0.2592592592592592,0.196206934739036,2.08481688291582,0.27029179326089686,0.2602027322027322,-0.012095403287403664,-0.02034832165012814,0.014889964926986824,0.9826492673430027,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1013_lambda_0p00.npz
router_ood_tanh_seed_1013_lambda_0p25,router_ood_tanh,1013,0.25,1000,10,tanh_additive,laplace,13,0.64,1.0,0.6666666666666666,1.0,0.6153846153846154,1.0,8,0,2.562817699974403,0.261439199995948,0.20009110000682995,0.7148128306008951,lingam,0.36,0.1490931003371078,1.782210246174305,0.2677846287132614,0.2693939939273272,0.0007518849138460992,-0.003637795600563072,0.031848945770903754,0.9816815202691207,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1013_lambda_0p25.npz
router_ood_tanh_seed_1013_lambda_0p50,router_ood_tanh,1013,0.5,1000,10,tanh_additive,laplace,13,0.6896551724137931,1.0,0.625,1.0,0.7692307692307693,1.0,9,0,2.336867900012294,0.24441810001735575,0.2092069999780506,0.643495820334922,lingam,0.31034482758620685,0.17395561368577628,1.6188705732013993,0.2643360789899314,0.2736907384907385,0.02263970754702664,0.01891225003485812,0.06321577518358161,0.9404038656978604,1,1,DirectLiNGAM,1.0,1.0,results/synthetic/raw_predictions/router_ood_tanh_seed_1013_lambda_0p50.npz
